,Unnamed:0,long,lat,Administrativedistrict,Yearofconstruction,Typeofbuilding,Floors,Surfacearea[m^2],modernizationstatus,Numberofbuildings,averageheatdemand[kWh/m^2],maxheatdemand[kWh/m^2],weatherfilenames,Heatcapacity,Klimazone,zipcode
20949,29626,10.7911,51.505,Nordhausen,1994,EFH,2,153.45,tabula_standard,1301,73.93056049,223.0146124,TRY2015_509762110396_Jahr_City_Erfurt,69.0,3,99734
20950,29627,10.7911,51.505,Nordhausen,1994,EFH,2,153.45,tabula_retrofit,68,39.68146405,125.5319098,TRY2015_509762110396_Jahr_City_Erfurt,31.05,3,99734
20951,29628,10.7911,51.505,Nordhausen,2001,EFH,2,152.66,tabula_standard,1361,52.86043305,171.2104656,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,99734
20952,29629,10.7911,51.505,Nordhausen,2001,EFH,2,152.66,tabula_retrofit,72,37.05944916,128.7439793,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,99734
20953,29630,10.7911,51.505,Nordhausen,2009,EFH,2,153.55,tabula_standard,695,42.12482222,132.2197264,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,99734
20954,29631,10.7911,51.505,Nordhausen,2009,EFH,2,153.55,tabula_retrofit,37,28.63501459,92.08170066,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,99734
20955,29632,10.7911,51.505,Nordhausen,2015,EFH,2,154.44,tabula_standard,57,35.68849633,117.1015343,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,99734
20956,29633,10.7911,51.505,Nordhausen,2015,EFH,2,154.44,tabula_retrofit,3,32.08459821,107.304575,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,99734
20957,29634,10.7911,51.505,Nordhausen,1918,RH,2,126.56,tabula_standard,1003,104.4546713,317.0565158,TRY2015_509762110396_Jahr_City_Erfurt,147.2,3,99734
20958,29635,10.7911,51.505,Nordhausen,1918,RH,2,126.56,tabula_retrofit,540,37.9274379,117.3046881,TRY2015_509762110396_Jahr_City_Erfurt,66.24,3,99734
20959,29636,10.7911,51.505,Nordhausen,1948,RH,2,115.49,tabula_standard,2028,81.04666238,247.0851485,TRY2015_509762110396_Jahr_City_Erfurt,147.2,3,99734
20960,29637,10.7911,51.505,Nordhausen,1948,RH,2,115.49,tabula_retrofit,1092,27.14234284,88.92099556,TRY2015_509762110396_Jahr_City_Erfurt,66.24,3,99734
20961,29638,10.7911,51.505,Nordhausen,1957,RH,2,116.33,tabula_standard,200,99.28751821,319.5315263,TRY2015_509762110396_Jahr_City_Erfurt,147.2,3,99734
20962,29639,10.7911,51.505,Nordhausen,1957,RH,2,116.33,tabula_retrofit,108,30.94991572,118.8194088,TRY2015_509762110396_Jahr_City_Erfurt,66.24,3,99734
20963,29640,10.7911,51.505,Nordhausen,1968,RH,2,120.06,tabula_standard,244,58.62759793,155.9079085,TRY2015_509762110396_Jahr_City_Erfurt,138.0,3,99734
20964,29641,10.7911,51.505,Nordhausen,1968,RH,2,120.06,tabula_retrofit,132,25.54427579,69.24874789,TRY2015_509762110396_Jahr_City_Erfurt,62.1,3,99734
20965,29642,10.7911,51.505,Nordhausen,1978,RH,2,129.3,tabula_standard,222,66.99471709,211.7669673,TRY2015_509762110396_Jahr_City_Erfurt,82.8,3,99734
20966,29643,10.7911,51.505,Nordhausen,1978,RH,2,129.3,tabula_retrofit,120,27.01194871,93.60753834,TRY2015_509762110396_Jahr_City_Erfurt,37.26,3,99734
20967,29644,10.7911,51.505,Nordhausen,1983,RH,2,134.33,tabula_standard,212,66.55819889,199.8824804,TRY2015_509762110396_Jahr_City_Erfurt,82.8,3,99734
20968,29645,10.7911,51.505,Nordhausen,1983,RH,2,134.33,tabula_retrofit,11,35.7366913,112.3574589,TRY2015_509762110396_Jahr_City_Erfurt,37.26,3,99734
20969,29646,10.7911,51.505,Nordhausen,1994,RH,2,130.37,tabula_standard,556,46.27130652,134.5373097,TRY2015_509762110396_Jahr_City_Erfurt,64.4,3,99734
20970,29647,10.7911,51.505,Nordhausen,1994,RH,2,130.37,tabula_retrofit,29,28.92507491,85.43115843,TRY2015_509762110396_Jahr_City_Erfurt,28.98,3,99734
20971,29648,10.7911,51.505,Nordhausen,2001,RH,2,129.24,tabula_standard,375,38.2068658,111.8940691,TRY2015_509762110396_Jahr_City_Erfurt,50.6,3,99734
20972,29649,10.7911,51.505,Nordhausen,2001,RH,2,129.24,tabula_retrofit,20,27.71381779,83.91279242,TRY2015_509762110396_Jahr_City_Erfurt,22.77,3,99734
20973,29650,10.7911,51.505,Nordhausen,2009,RH,2,135.42,tabula_standard,153,32.89396179,114.8378784,TRY2015_509762110396_Jahr_City_Erfurt,50.6,3,99734
20974,29651,10.7911,51.505,Nordhausen,2009,RH,2,135.42,tabula_retrofit,8,27.11638411,97.602632,TRY2015_509762110396_Jahr_City_Erfurt,22.77,3,99734
20975,29652,10.7911,51.505,Nordhausen,2015,RH,2,141.6,tabula_standard,18,31.81370264,94.07492593,TRY2015_509762110396_Jahr_City_Erfurt,50.6,3,99734
20976,29653,10.7911,51.505,Nordhausen,2015,RH,2,141.6,tabula_retrofit,1,28.03514423,83.83304257,TRY2015_509762110396_Jahr_City_Erfurt,22.77,3,99734
20977,29654,10.7911,51.505,Nordhausen,1918,MFH,4,360.89,tabula_standard,358,86.29611587,264.2647065,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,99734
20978,29655,10.7911,51.505,Nordhausen,1918,MFH,4,360.89,tabula_retrofit,193,31.3134643,96.99832385,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,99734
20979,29656,10.7911,51.505,Nordhausen,1948,MFH,4,332.47,tabula_standard,389,110.5654506,345.8001257,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,99734
20980,29657,10.7911,51.505,Nordhausen,1948,MFH,4,332.47,tabula_retrofit,209,32.2453746,103.0658717,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,99734
20981,29658,10.7911,51.505,Nordhausen,1957,MFH,4,351.12,tabula_standard,222,98.88324486,281.162799,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,99734
20982,29659,10.7911,51.505,Nordhausen,1957,MFH,4,351.12,tabula_retrofit,120,31.6546019,93.12797087,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,99734
20983,29660,10.7911,51.505,Nordhausen,1968,MFH,4,383.96,tabula_standard,272,70.97953733,209.0741501,TRY2015_509762110396_Jahr_City_Erfurt,110.4,3,99734
20984,29661,10.7911,51.505,Nordhausen,1968,MFH,4,383.96,tabula_retrofit,146,26.64034691,81.45149179,TRY2015_509762110396_Jahr_City_Erfurt,49.68,3,99734
20985,29662,10.7911,51.505,Nordhausen,1978,MFH,4,401.43,tabula_standard,247,71.25741506,215.024904,TRY2015_509762110396_Jahr_City_Erfurt,59.8,3,99734
20986,29663,10.7911,51.505,Nordhausen,1978,MFH,4,401.43,tabula_retrofit,133,28.24250547,88.31902207,TRY2015_509762110396_Jahr_City_Erfurt,26.91,3,99734
20987,29664,10.7911,51.505,Nordhausen,1983,MFH,4,438.36,tabula_standard,146,58.34098704,171.956429,TRY2015_509762110396_Jahr_City_Erfurt,59.8,3,99734
20988,29665,10.7911,51.505,Nordhausen,1983,MFH,4,438.36,tabula_retrofit,8,26.81236245,80.15612681,TRY2015_509762110396_Jahr_City_Erfurt,26.91,3,99734
20989,29666,10.7911,51.505,Nordhausen,1994,MFH,4,430.42,tabula_standard,248,61.06954715,194.0837971,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,99734
20990,29667,10.7911,51.505,Nordhausen,1994,MFH,4,430.42,tabula_retrofit,13,27.50451172,91.88602731,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,99734
20991,29668,10.7911,51.505,Nordhausen,2001,MFH,4,426.23,tabula_standard,155,40.14282595,125.2748357,TRY2015_509762110396_Jahr_City_Erfurt,41.4,3,99734
20992,29669,10.7911,51.505,Nordhausen,2001,MFH,4,426.23,tabula_retrofit,8,25.11304475,82.54027469,TRY2015_509762110396_Jahr_City_Erfurt,18.63,3,99734
20993,29670,10.7911,51.505,Nordhausen,2009,MFH,4,458.82,tabula_standard,36,28.75330596,83.6177919,TRY2015_509762110396_Jahr_City_Erfurt,41.4,3,99734
20994,29671,10.7911,51.505,Nordhausen,2009,MFH,4,458.82,tabula_retrofit,2,23.77444915,69.93213622,TRY2015_509762110396_Jahr_City_Erfurt,18.63,3,99734
20995,29672,10.7911,51.505,Nordhausen,1918,GMH,6,1348.12,tabula_standard,19,86.35511036,264.2647011,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,99734
20996,29673,10.7911,51.505,Nordhausen,1918,GMH,6,1348.12,tabula_retrofit,10,31.30639942,96.99832971,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,99734
20997,29674,10.7911,51.505,Nordhausen,1948,GMH,6,1067.57,tabula_standard,2,110.6840703,345.8001192,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,99734
20998,29675,10.7911,51.505,Nordhausen,1948,GMH,6,1067.57,tabula_retrofit,1,32.23586978,103.0658679,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,99734
20999,29676,10.7911,51.505,Nordhausen,1957,GMH,6,982.66,tabula_standard,12,99.00355513,281.1627951,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,99734
21000,29677,10.7911,51.505,Nordhausen,1957,GMH,6,982.66,tabula_retrofit,7,31.64471675,93.12796809,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,99734
21001,29678,10.7911,51.505,Nordhausen,1968,GMH,6,1385.29,tabula_standard,15,71.00451924,209.0741629,TRY2015_509762110396_Jahr_City_Erfurt,110.4,3,99734
21002,29679,10.7911,51.505,Nordhausen,1968,GMH,6,1385.29,tabula_retrofit,8,26.63073852,81.45149116,TRY2015_509762110396_Jahr_City_Erfurt,49.68,3,99734
21003,29680,10.7911,51.505,Nordhausen,1978,GMH,6,1730.54,tabula_standard,13,71.25977472,215.0248912,TRY2015_509762110396_Jahr_City_Erfurt,59.8,3,99734
21004,29681,10.7911,51.505,Nordhausen,1978,GMH,6,1730.54,tabula_retrofit,7,28.21921852,88.31902286,TRY2015_509762110396_Jahr_City_Erfurt,26.91,3,99734
21005,29682,10.7911,51.505,Nordhausen,1983,GMH,6,1460.0,tabula_standard,11,58.31003453,171.9564298,TRY2015_509762110396_Jahr_City_Erfurt,59.8,3,99734
21006,29683,10.7911,51.505,Nordhausen,1983,GMH,6,1460.0,tabula_retrofit,1,26.79552182,80.15613121,TRY2015_509762110396_Jahr_City_Erfurt,26.91,3,99734
21007,29684,10.7911,51.505,Nordhausen,1994,GMH,6,1212.54,tabula_standard,42,61.02564843,194.0837959,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,99734
21008,29685,10.7911,51.505,Nordhausen,1994,GMH,6,1212.54,tabula_retrofit,2,27.47923609,91.88602626,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,99734
21009,29686,10.7911,51.505,Nordhausen,2001,GMH,6,825.24,tabula_standard,9,40.10383979,125.2748338,TRY2015_509762110396_Jahr_City_Erfurt,41.4,3,99734
21010,29687,10.7911,51.505,Nordhausen,2009,GMH,6,1368.42,tabula_standard,1,28.71815657,83.61779539,TRY2015_509762110396_Jahr_City_Erfurt,41.4,3,99734
21011,29688,10.7911,51.505,Nordhausen,2015,GMH,6,1451.56,tabula_standard,2,28.79466169,92.99727345,TRY2015_509762110396_Jahr_City_Erfurt,41.4,3,99734
21012,29689,10.3244,50.9747,Eisenach,1918,EFH,2,140.01,tabula_standard,355,148.1,439.5,TRY2015_509762110396_Jahr_City_Erfurt,165.6,3,54298
21013,29690,10.3244,50.9747,Eisenach,1918,EFH,2,141.76,tabula_retrofit,191,42.1,126.3,TRY2015_509762110396_Jahr_City_Erfurt,74.52,3,54298
21014,29691,10.3244,50.9747,Eisenach,1948,EFH,2,132.65,tabula_standard,356,118.1,367.5,TRY2015_509762110396_Jahr_City_Erfurt,165.6,3,54298
21015,29692,10.3244,50.9747,Eisenach,1948,EFH,2,134.04,tabula_retrofit,192,35.1,108.3,TRY2015_509762110396_Jahr_City_Erfurt,74.52,3,54298
21016,29693,10.3244,50.9747,Eisenach,1957,EFH,2,135.42,tabula_standard,71,148.1,443.1,TRY2015_509762110396_Jahr_City_Erfurt,165.6,3,54298
21017,29694,10.3244,50.9747,Eisenach,1957,EFH,2,136.61,tabula_retrofit,38,50.1,151.5,TRY2015_509762110396_Jahr_City_Erfurt,74.52,3,54298
21018,29695,10.3244,50.9747,Eisenach,1968,EFH,2,144.58,tabula_standard,86,144.1,435.9,TRY2015_509762110396_Jahr_City_Erfurt,156.4,3,54298
21019,29696,10.3244,50.9747,Eisenach,1968,EFH,2,147.21,tabula_retrofit,46,50.1,158.7,TRY2015_509762110396_Jahr_City_Erfurt,70.38,3,54298
21020,29697,10.3244,50.9747,Eisenach,1978,EFH,2,156.12,tabula_standard,78,98.1,291.9,TRY2015_509762110396_Jahr_City_Erfurt,87.4,3,54298
21021,29698,10.3244,50.9747,Eisenach,1978,EFH,2,157.11,tabula_retrofit,42,37.1,115.5,TRY2015_509762110396_Jahr_City_Erfurt,39.33,3,54298
21022,29699,10.3244,50.9747,Eisenach,1983,EFH,2,156.37,tabula_standard,89,71.1,191.1,TRY2015_509762110396_Jahr_City_Erfurt,87.4,3,54298
21023,29700,10.3244,50.9747,Eisenach,1983,EFH,2,159.98,tabula_retrofit,5,31.1,86.7,TRY2015_509762110396_Jahr_City_Erfurt,39.33,3,54298
21024,29701,10.3244,50.9747,Eisenach,1994,EFH,2,155.51,tabula_standard,236,73.1,219.9,TRY2015_509762110396_Jahr_City_Erfurt,69.0,3,54298
21025,29702,10.3244,50.9747,Eisenach,1994,EFH,2,156.64,tabula_retrofit,12,39.1,122.7,TRY2015_509762110396_Jahr_City_Erfurt,31.05,3,54298
21026,29703,10.3244,50.9747,Eisenach,2001,EFH,2,155.49,tabula_standard,295,52.1,169.5,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,54298
21027,29704,10.3244,50.9747,Eisenach,2001,EFH,2,158.52,tabula_retrofit,16,36.1,126.3,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,54298
21028,29705,10.3244,50.9747,Eisenach,2009,EFH,2,153.67,tabula_standard,254,42.1,129.9,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,54298
21029,29706,10.3244,50.9747,Eisenach,2009,EFH,2,158.38,tabula_retrofit,13,28.1,90.3,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,54298
21030,29707,10.3244,50.9747,Eisenach,2015,EFH,2,158.23,tabula_standard,35,35.1,115.5,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,54298
21031,29708,10.3244,50.9747,Eisenach,2015,EFH,2,162.04,tabula_retrofit,2,31.1,104.7,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,54298
21032,29709,10.3244,50.9747,Eisenach,1918,RH,2,127.04,tabula_standard,232,104.1,313.5,TRY2015_509762110396_Jahr_City_Erfurt,147.2,3,54298
21033,29710,10.3244,50.9747,Eisenach,1918,RH,2,130.59,tabula_retrofit,125,37.1,115.5,TRY2015_509762110396_Jahr_City_Erfurt,66.24,3,54298
21034,29711,10.3244,50.9747,Eisenach,1948,RH,2,117.07,tabula_standard,645,80.1,245.1,TRY2015_509762110396_Jahr_City_Erfurt,147.2,3,54298
21035,29712,10.3244,50.9747,Eisenach,1948,RH,2,115.8,tabula_retrofit,347,27.1,86.7,TRY2015_509762110396_Jahr_City_Erfurt,66.24,3,54298
21036,29713,10.3244,50.9747,Eisenach,1957,RH,2,116.58,tabula_standard,70,99.1,317.1,TRY2015_509762110396_Jahr_City_Erfurt,147.2,3,54298
21037,29714,10.3244,50.9747,Eisenach,1957,RH,2,121.53,tabula_retrofit,38,30.1,115.5,TRY2015_509762110396_Jahr_City_Erfurt,66.24,3,54298
21038,29715,10.3244,50.9747,Eisenach,1968,RH,2,121.41,tabula_standard,85,58.1,155.1,TRY2015_509762110396_Jahr_City_Erfurt,138.0,3,54298
21039,29716,10.3244,50.9747,Eisenach,1968,RH,2,123.87,tabula_retrofit,46,25.1,68.7,TRY2015_509762110396_Jahr_City_Erfurt,62.1,3,54298
21040,29717,10.3244,50.9747,Eisenach,1978,RH,2,131.4,tabula_standard,77,66.1,209.1,TRY2015_509762110396_Jahr_City_Erfurt,82.8,3,54298
21041,29718,10.3244,50.9747,Eisenach,1978,RH,2,137.16,tabula_retrofit,42,26.1,90.3,TRY2015_509762110396_Jahr_City_Erfurt,37.26,3,54298
21042,29719,10.3244,50.9747,Eisenach,1983,RH,2,135.45,tabula_standard,74,66.1,198.3,TRY2015_509762110396_Jahr_City_Erfurt,82.8,3,54298
21043,29720,10.3244,50.9747,Eisenach,1983,RH,2,137.89,tabula_retrofit,4,35.1,111.9,TRY2015_509762110396_Jahr_City_Erfurt,37.26,3,54298
21044,29721,10.3244,50.9747,Eisenach,1994,RH,2,131.01,tabula_standard,186,46.1,133.5,TRY2015_509762110396_Jahr_City_Erfurt,64.4,3,54298
21045,29722,10.3244,50.9747,Eisenach,1994,RH,2,136.7,tabula_retrofit,10,28.1,83.1,TRY2015_509762110396_Jahr_City_Erfurt,28.98,3,54298
21046,29723,10.3244,50.9747,Eisenach,2001,RH,2,129.75,tabula_standard,256,38.1,108.3,TRY2015_509762110396_Jahr_City_Erfurt,50.6,3,54298
21047,29724,10.3244,50.9747,Eisenach,2001,RH,2,134.2,tabula_retrofit,13,27.1,83.1,TRY2015_509762110396_Jahr_City_Erfurt,22.77,3,54298
21048,29725,10.3244,50.9747,Eisenach,2009,RH,2,140.54,tabula_standard,74,32.1,111.9,TRY2015_509762110396_Jahr_City_Erfurt,50.6,3,54298
21049,29726,10.3244,50.9747,Eisenach,2009,RH,2,135.56,tabula_retrofit,4,27.1,97.5,TRY2015_509762110396_Jahr_City_Erfurt,22.77,3,54298
21050,29727,10.3244,50.9747,Eisenach,2015,RH,2,146.65,tabula_standard,11,31.1,93.9,TRY2015_509762110396_Jahr_City_Erfurt,50.6,3,54298
21051,29728,10.3244,50.9747,Eisenach,2015,RH,2,149.88,tabula_retrofit,1,27.1,83.1,TRY2015_509762110396_Jahr_City_Erfurt,22.77,3,54298
21052,29729,10.3244,50.9747,Eisenach,1918,MFH,4,361.83,tabula_standard,497,86.1,263.1,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,54298
21053,29730,10.3244,50.9747,Eisenach,1918,MFH,4,364.74,tabula_retrofit,268,31.1,93.9,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,54298
21054,29731,10.3244,50.9747,Eisenach,1948,MFH,4,334.03,tabula_standard,442,110.1,342.3,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,54298
21055,29732,10.3244,50.9747,Eisenach,1948,MFH,4,334.77,tabula_retrofit,238,32.1,101.1,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,54298
21056,29733,10.3244,50.9747,Eisenach,1957,MFH,4,354.28,tabula_standard,104,98.1,281.1,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,54298
21057,29734,10.3244,50.9747,Eisenach,1957,MFH,4,360.86,tabula_retrofit,56,31.1,90.3,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,54298
21058,29735,10.3244,50.9747,Eisenach,1968,MFH,4,389.68,tabula_standard,127,70.1,205.5,TRY2015_509762110396_Jahr_City_Erfurt,110.4,3,54298
21059,29736,10.3244,50.9747,Eisenach,1968,MFH,4,397.79,tabula_retrofit,68,26.1,79.5,TRY2015_509762110396_Jahr_City_Erfurt,49.68,3,54298
21060,29737,10.3244,50.9747,Eisenach,1978,MFH,4,402.48,tabula_standard,115,71.1,212.7,TRY2015_509762110396_Jahr_City_Erfurt,59.8,3,54298
21061,29738,10.3244,50.9747,Eisenach,1978,MFH,4,404.8,tabula_retrofit,62,28.1,86.7,TRY2015_509762110396_Jahr_City_Erfurt,26.91,3,54298
21062,29739,10.3244,50.9747,Eisenach,1983,MFH,4,440.61,tabula_standard,99,58.1,169.5,TRY2015_509762110396_Jahr_City_Erfurt,59.8,3,54298
21063,29740,10.3244,50.9747,Eisenach,1983,MFH,4,459.18,tabula_retrofit,5,26.1,79.5,TRY2015_509762110396_Jahr_City_Erfurt,26.91,3,54298
21064,29741,10.3244,50.9747,Eisenach,1994,MFH,4,438.94,tabula_standard,205,60.1,191.1,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,54298
21065,29742,10.3244,50.9747,Eisenach,1994,MFH,4,441.3,tabula_retrofit,11,27.1,90.3,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,54298
21066,29743,10.3244,50.9747,Eisenach,2001,MFH,4,426.86,tabula_standard,192,40.1,122.7,TRY2015_509762110396_Jahr_City_Erfurt,41.4,3,54298
21067,29744,10.3244,50.9747,Eisenach,2001,MFH,4,426.63,tabula_retrofit,10,25.1,79.5,TRY2015_509762110396_Jahr_City_Erfurt,18.63,3,54298
21068,29745,10.3244,50.9747,Eisenach,2009,MFH,4,476.45,tabula_standard,28,28.1,83.1,TRY2015_509762110396_Jahr_City_Erfurt,41.4,3,54298
21069,29746,10.3244,50.9747,Eisenach,2009,MFH,4,484.61,tabula_retrofit,1,23.1,68.7,TRY2015_509762110396_Jahr_City_Erfurt,18.63,3,54298
21070,29747,10.3244,50.9747,Eisenach,2015,MFH,4,512.67,tabula_standard,5,28.1,90.3,TRY2015_509762110396_Jahr_City_Erfurt,41.4,3,54298
21071,29748,10.3244,50.9747,Eisenach,1918,GMH,6,1352.71,tabula_standard,2,86.1,263.1,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,54298
21072,29749,10.3244,50.9747,Eisenach,1918,GMH,6,1362.03,tabula_retrofit,1,31.1,93.9,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,54298
21073,29750,10.3244,50.9747,Eisenach,1948,GMH,6,1073.87,tabula_standard,4,110.1,342.3,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,54298
21074,29751,10.3244,50.9747,Eisenach,1948,GMH,6,1074.48,tabula_retrofit,2,32.1,101.1,TRY2015_509762110396_Jahr_City_Erfurt,53.82,3,54298
21075,29752,10.3244,50.9747,Eisenach,1957,GMH,6,992.87,tabula_standard,1,98.1,281.1,TRY2015_509762110396_Jahr_City_Erfurt,119.6,3,54298
21076,29753,10.3244,50.9747,Eisenach,1968,GMH,6,1406.53,tabula_standard,1,70.1,205.5,TRY2015_509762110396_Jahr_City_Erfurt,110.4,3,54298
21077,29754,10.3244,50.9747,Eisenach,1978,GMH,6,1735.15,tabula_standard,1,71.1,212.7,TRY2015_509762110396_Jahr_City_Erfurt,59.8,3,54298
21078,29755,10.3244,50.9747,Eisenach,1983,GMH,6,1466.52,tabula_standard,7,58.1,169.5,TRY2015_509762110396_Jahr_City_Erfurt,59.8,3,54298
21079,29756,10.3244,50.9747,Eisenach,1994,GMH,6,1235.45,tabula_standard,36,60.1,191.1,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,54298
21080,29757,10.3244,50.9747,Eisenach,1994,GMH,6,1241.28,tabula_retrofit,2,27.1,90.3,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,54298
21081,29758,10.3244,50.9747,Eisenach,2001,GMH,6,825.35,tabula_standard,21,40.1,122.7,TRY2015_509762110396_Jahr_City_Erfurt,41.4,3,54298
21082,29759,10.3244,50.9747,Eisenach,2001,GMH,6,887.2,tabula_retrofit,1,24.1,79.5,TRY2015_509762110396_Jahr_City_Erfurt,18.63,3,54298
21083,29760,10.7183,50.9489,Gotha,1918,EFH,2,139.66,tabula_standard,3336,148.4460499,442.9479365,TRY2015_509762110396_Jahr_City_Erfurt,165.6,3,99100
21084,29761,10.7183,50.9489,Gotha,1918,EFH,2,139.66,tabula_retrofit,1797,42.56502626,126.4124497,TRY2015_509762110396_Jahr_City_Erfurt,74.52,3,99100
21085,29762,10.7183,50.9489,Gotha,1948,EFH,2,132.63,tabula_standard,2273,118.1171148,368.3820505,TRY2015_509762110396_Jahr_City_Erfurt,165.6,3,99100
21086,29763,10.7183,50.9489,Gotha,1948,EFH,2,132.63,tabula_retrofit,1224,35.35471353,109.1096238,TRY2015_509762110396_Jahr_City_Erfurt,74.52,3,99100
21087,29764,10.7183,50.9489,Gotha,1957,EFH,2,135.04,tabula_standard,567,148.4809325,444.5531059,TRY2015_509762110396_Jahr_City_Erfurt,165.6,3,99100
21088,29765,10.7183,50.9489,Gotha,1957,EFH,2,135.04,tabula_retrofit,306,50.55362105,151.7125037,TRY2015_509762110396_Jahr_City_Erfurt,74.52,3,99100
21089,29766,10.7183,50.9489,Gotha,1968,EFH,2,144.47,tabula_standard,694,144.2024971,438.9186377,TRY2015_509762110396_Jahr_City_Erfurt,156.4,3,99100
21090,29767,10.7183,50.9489,Gotha,1968,EFH,2,144.47,tabula_retrofit,373,50.83871753,161.0169378,TRY2015_509762110396_Jahr_City_Erfurt,70.38,3,99100
21091,29768,10.7183,50.9489,Gotha,1978,EFH,2,154.61,tabula_standard,630,98.95072265,295.0098099,TRY2015_509762110396_Jahr_City_Erfurt,87.4,3,99100
21092,29769,10.7183,50.9489,Gotha,1978,EFH,2,154.61,tabula_retrofit,339,37.52004308,118.2266033,TRY2015_509762110396_Jahr_City_Erfurt,39.33,3,99100
21093,29770,10.7183,50.9489,Gotha,1983,EFH,2,156.25,tabula_standard,811,71.1446613,193.1313,TRY2015_509762110396_Jahr_City_Erfurt,87.4,3,99100
21094,29771,10.7183,50.9489,Gotha,1983,EFH,2,156.25,tabula_retrofit,43,31.57802809,88.5801675,TRY2015_509762110396_Jahr_City_Erfurt,39.33,3,99100
21095,29772,10.7183,50.9489,Gotha,1994,EFH,2,153.45,tabula_standard,2242,73.93056049,223.0146124,TRY2015_509762110396_Jahr_City_Erfurt,69.0,3,99100
21096,29773,10.7183,50.9489,Gotha,1994,EFH,2,153.45,tabula_retrofit,118,39.68146405,125.5319098,TRY2015_509762110396_Jahr_City_Erfurt,31.05,3,99100
21097,29774,10.7183,50.9489,Gotha,2001,EFH,2,152.66,tabula_standard,2503,52.86043305,171.2104656,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,99100
21098,29775,10.7183,50.9489,Gotha,2001,EFH,2,152.66,tabula_retrofit,132,37.05944916,128.7439793,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,99100
21099,29776,10.7183,50.9489,Gotha,2009,EFH,2,153.55,tabula_standard,1429,42.12482222,132.2197264,TRY2015_509762110396_Jahr_City_Erfurt,55.2,3,99100
21100,29777,10.7183,50.9489,Gotha,2009,EFH,2,153.55,tabula_retrofit,75,28.63501459,92.08170066,TRY2015_509762110396_Jahr_City_Erfurt,24.84,3,99100
